date,name,discount_percent,rating_percent,sale_price,normal_price,steam_appid,deal_rating,year
12/8/25,Outbreak: Epidemic,80.08008,44,1.99,9.99,1082220,0,
12/8/25,Dont Be Afraid,80.08008,82,1.99,9.99,760410,3.8,
12/8/25,Traffic Jams,80.08008,87,1.99,9.99,1301930,0,
12/8/25,Super Magbot,80.08008,89,1.99,9.99,1205170,8.4,
12/8/25,Zool Redimensioned,80.08008,96,1.99,9.99,1647730,6.3,
12/8/25,Subway Midnight,80.08008,80,1.99,9.99,1750570,7.9,
12/8/25,Rubber Bandits,80.08008,87,1.99,9.99,1206610,3.4,
12/8/25,Seal of Evil,80.08008,77,1.99,9.99,1726410,0.1,
12/8/25,The Watchmaker,80.08008,52,1.99,9.99,504430,0,
12/8/25,LEGO Brawls,80.08008,79,1.99,9.99,1731460,3.8,
12/8/25,The Forest Quartet,80.08008,94,1.99,9.99,1620720,7.7,
12/8/25,Dr. Fetus Mean Meat Machine,80.08008,62,1.99,9.99,2228030,6.9,
12/8/25,Golf Club Nostalgia,80.08008,83,1.99,9.99,1556870,3.8,
12/8/25,CONCLUSE 2 - The Drifting Prefecture,80.08008,71,1.99,9.99,1052230,0,
12/8/25,3D PrintMaster Simulator Printer,80.08008,40,1.99,9.99,2427000,0,
12/8/25,Dragon Throne: Battle of Red Cliffs,80.08008,83,1.99,9.99,2633500,7.7,
12/8/25,Downward: Enhanced Edition,80.08008,70,1.99,9.99,506900,3.8,
12/8/25,Mannequin,80.08008,76,1.99,9.99,2409260,0,
12/8/25,OPG: Clan Wars,80.08008,80,1.99,9.99,1610430,1,
12/8/25,Watchmen: The End is Nigh Bundle,80.08008,71,1.99,9.99,13011,2.4,
12/8/25,Futuridium EP Deluxe,80.08008,75,1.99,9.99,352790,0,
12/8/25,Dragon Cliff,80.08008,85,1.99,9.99,758190,3.4,
12/8/25,Stone 4 Souls,80.08008,73,1.99,9.99,3507680,0.9,
12/8/25,This Merchant Life,80.072793,74,2.19,10.99,666730,3.7,
12/8/25,Little adventure,80.072793,55,2.19,10.99,1599530,0,
12/8/25,Deadly Threat,80.072793,59,2.19,10.99,1599510,0,
12/8/25,Little adventure 2,80.072793,62,2.19,10.99,1691290,0,
12/8/25,F-Rank hero story,80.072793,90,2.19,10.99,1768270,0,
12/8/25,Wild Alone,80.072793,51,2.19,10.99,2494500,0.2,
12/8/25,Road Trip,80.072793,43,2.19,10.99,1998390,0,
12/8/25,Figment 2: Creed Valley,80.071174,94,4.48,22.48,1085220,7.8,
12/8/25,Tiny and Big: Grandpas Leftovers,80.066722,91,2.39,11.99,205910,7.7,
12/8/25,An Octave Higher,80.066722,81,2.39,11.99,352780,3.8,
12/8/25,XIIZEAL,80.066722,87,2.39,11.99,364250,0,
12/8/25,DELTAZEAL,80.066722,75,2.39,11.99,379520,0,
12/8/25,Ace of Seafood,80.066722,91,2.39,11.99,450500,3.8,
12/8/25,TRIZEAL Remix,80.066722,78,2.39,11.99,465070,0,
12/8/25,The Land of Pain,80.066722,78,2.39,11.99,568930,3.6,
12/8/25,Deepening Fire,80.066722,71,2.39,11.99,1642790,4.1,
12/8/25,Umihara Kawase Shun,80.066722,90,2.39,11.99,384700,0,
12/8/25,Once Alive,80.066722,83,2.39,11.99,2336440,8.6,
12/8/25,EXZEAL,80.066722,66,2.39,11.99,465060,0,
12/8/25,Reignbreaker,80.064309,77,4.96,24.88,2129810,9.5,
12/8/25,ArmA 2,80.061586,83,2.59,12.99,33900,6,
12/8/25,Alternativa,80.061586,46,2.59,12.99,33990,7.2,
12/8/25,Memento Mori,80.061586,66,2.59,12.99,200490,7.1,
12/8/25,Blue Estate The Game,80.061586,92,2.59,12.99,305380,6.4,
12/8/25,Pressure Overdrive,80.061586,67,2.59,12.99,425240,6.4,
12/8/25,Vampire The Masquerade - Shadows of New York,80.061586,78,2.59,12.99,1279630,7.7,
12/8/25,Aspire: Inas Tale,80.061586,84,2.59,12.99,1720090,6.4,
12/8/25,Mari and Bayu - The Road Home,80.061586,60,2.59,12.99,1725350,2.4,
12/8/25,Little Orpheus,80.061586,68,2.59,12.99,1558930,6.9,
12/8/25,Bibots,80.061586,52,2.59,12.99,1610500,2.4,
12/8/25,Saviorless,80.061586,84,2.59,12.99,1438480,8.1,
12/8/25,Block Tower TD 2,80.061586,78,2.59,12.99,2837350,2.9,
12/8/25,Ankh 3: Battle of the Gods,80.057184,71,2.79,13.99,12450,2.7,
12/8/25,Ankh 2: Heart of Osiris,80.057184,66,2.79,13.99,12440,2.5,
12/8/25,The Ankh Pack,80.057184,68,2.79,13.99,1691,2.5,
12/8/25,Rosenkreuzstilette Freudenstachel,80.057184,87,2.79,13.99,564160,6.4,
12/8/25,Seeds of Resilience,80.057184,66,2.79,13.99,877080,5.1,
12/8/25,Trine Enchanted Edition,80.053369,94,2.99,14.99,35700,6.5,
12/8/25,F.E.A.R. 2: Project Origin,80.053369,80,2.99,14.99,16450,6.8,
12/8/25,Dangerous Waters,80.053369,80,2.99,14.99,1600,8.6,
12/8/25,Grand Ages: Rome,80.053369,76,2.99,14.99,23450,6.5,
12/8/25,Rocket Knight,80.053369,72,2.99,14.99,19030,6.2,
12/8/25,Binary Domain,80.053369,85,2.99,14.99,203750,6.8,
12/8/25,3 Stars of Destiny,80.053369,68,2.99,14.99,278530,2.4,
12/8/25,Abyss: The Wraiths of Eden,80.053369,89,2.99,14.99,284710,6.2,
12/8/25,Broforce,80.053369,96,2.99,14.99,274190,8.2,
12/8/25,Clockwork Tales: Of Glass and Ink,80.053369,90,2.99,14.99,284830,6.2,
12/8/25,9 Clues: The Secret Of Serpent Creek,80.053369,89,2.99,14.99,284870,6.2,
12/8/25,Grim Legends: The Forsaken Bride,80.053369,95,2.99,14.99,284850,6.2,
12/8/25,Left in the Dark: No One on Board,80.053369,82,2.99,14.99,284890,6.2,
12/8/25,Enigmatis: The Ghosts of Maple Creek,80.053369,84,2.99,14.99,284750,6.2,
12/8/25,Dark Arcana: The Carnival,80.053369,87,2.99,14.99,284730,6.2,
12/8/25,Besiege,80.053369,95,2.99,14.99,346010,6.2,
12/8/25,Ironcast,80.053369,73,2.99,14.99,327670,7.6,
12/8/25,Mind Snares: Alice's Journey,80.053369,88,2.99,14.99,363330,6.2,
12/8/25,Star Command Galaxies,80.053369,43,2.99,14.99,402160,6.5,
12/8/25,Vampire Legends: The True Story of Kisilova,80.053369,88,2.99,14.99,414660,6.2,
12/8/25,Eventide: Slavic Fable,80.053369,93,2.99,14.99,406870,6.2,
12/8/25,Aveyond 4: Shadow Of The Mist,80.053369,90,2.99,14.99,433920,2.4,
12/8/25,Sayonara Umihara Kawase,80.053369,94,2.99,14.99,378750,8,
12/8/25,The Emerald Maiden: Symphony of Dreams,80.053369,86,2.99,14.99,429610,6.2,
12/8/25,Tibetan Quest: Beyond the World's End,80.053369,65,2.99,14.99,427550,6.2,
12/8/25,Code of Princess,80.053369,55,2.99,14.99,408640,7.3,
12/8/25,Time Mysteries 3: The Final Enigma,80.053369,81,2.99,14.99,319320,6.2,
12/8/25,Mythic Wonders: The Philosopher's Stone,80.053369,89,2.99,14.99,458480,6.2,
12/8/25,On Rusty Trails,80.053369,87,2.99,14.99,277700,7.7,
12/8/25,Crime Secrets: Crimson Lily,80.053369,74,2.99,14.99,465170,6.2,
12/8/25,Demon Hunter 2: New Chapter,80.053369,73,2.99,14.99,465720,6.2,
12/8/25,Agent Walker: Secret Journey,80.053369,69,2.99,14.99,497580,6.2,
12/8/25,Lost Grimoires: Stolen Kingdom,80.053369,83,2.99,14.99,536780,6.2,
12/8/25,Endless Fables: The Minotaur's Curse,80.053369,89,2.99,14.99,504000,6.2,
12/8/25,Faces of Illusion: The Twin Phantoms,80.053369,63,2.99,14.99,558340,2.2,
12/8/25,Grand Ages: Rome Gold,80.053369,76,2.99,14.99,2996,5.1,
12/8/25,Queen's Quest 2: Stories of Forgotten Past,80.053369,93,2.99,14.99,558790,6.2,
12/8/25,Queen's Quest 3: The End of Dawn,80.053369,76,2.99,14.99,589690,6.2,
12/8/25,Skyworld,80.053369,79,2.99,14.99,342190,4.9,
12/8/25,My Lovely Daughter,80.053369,70,2.99,14.99,580170,6.2,
12/8/25,Call of Juarez: Gunslinger,80.053369,94,2.99,14.99,204450,8.1,
12/8/25,Aces of the Luftwaffe - Squadron,80.053369,74,2.99,14.99,859350,1.9,
12/8/25,GRIS,80.053369,95,2.99,14.99,683320,8.3,
12/8/25,The Myth Seekers 2: The Sunken City,80.053369,78,2.99,14.99,1055310,2.2,
12/8/25,Night Call,80.053369,78,2.99,14.99,680380,6.8,
12/8/25,Bad North: Jotunn Edition,80.053369,93,2.99,14.99,688420,4.9,
12/8/25,The Coma 2: Vicious Sisters,80.053369,93,2.99,14.99,1045720,6.9,
12/8/25,Still There,80.053369,87,2.99,14.99,1063490,7.7,
12/8/25,Yuletide Legends: Who Framed Santa Claus,80.053369,86,2.99,14.99,1174500,6.2,
12/8/25,Mythic Ocean,80.053369,98,2.99,14.99,814360,8.6,
12/8/25,Darksburg,80.053369,63,2.99,14.99,939100,7.7,
12/8/25,Family Mysteries: Poisonous Promises,80.053369,80,2.99,14.99,1225070,6.2,
12/8/25,Guacamelee! Super Turbo Championship Edition,80.053369,92,2.99,14.99,275390,8.6,
12/8/25,Fly Punch Boom!,80.053369,91,2.99,14.99,1051960,6.4,
12/8/25,Colt Canyon,80.053369,90,2.99,14.99,940710,5.1,
12/8/25,Windy Kingdom,80.053369,45,2.99,14.99,1096560,6.5,
12/8/25,Atomicrops,80.053369,93,2.99,14.99,757320,8.2,
12/8/25,Olija,80.053369,90,2.99,14.99,1297330,7.9,
12/8/25,Hot Brass,80.053369,81,2.99,14.99,892860,6.5,
12/8/25,Maskmaker,80.053369,93,2.99,14.99,1337530,6.6,
12/8/25,Sludge Life,80.053369,95,2.99,14.99,1144770,0,
12/8/25,Lumberhill,80.053369,77,2.99,14.99,976900,7.6,
12/8/25,Jalopy,80.053369,76,2.99,14.99,446020,6.4,
12/8/25,Arietta of Spirits,80.053369,86,2.99,14.99,1140170,5.9,
12/8/25,Jack Axe,80.053369,67,2.99,14.99,985780,2.2,
12/8/25,Letters - a written adventure,80.053369,90,2.99,14.99,1033080,6.4,
12/8/25,A Musical Story,80.053369,83,2.99,14.99,1546100,7.9,
12/8/25,Legendary Boxing Belt,80.053369,0,2.99,14.99,1410660,2.6,
12/8/25,Silt,80.053369,77,2.99,14.99,1325890,8.4,
12/8/25,Cassiodora,80.053369,91,2.99,14.99,1708550,2.4,
12/8/25,Robothorium,80.053369,65,2.99,14.99,657090,5.1,
12/8/25,ATONE: Heart of the Elder Tree,80.053369,88,2.99,14.99,894620,3.9,
12/8/25,Friends World,80.053369,0,2.99,14.99,2013170,1.9,
12/8/25,Minabo - A walk through life,80.053369,77,2.99,14.99,1822560,1.9,
12/8/25,Aerial_Knights We Never Yield,80.053369,0,2.99,14.99,2804740,1.3,
12/8/25,Organic Burger Simulator,80.053369,60,2.99,14.99,3496840,4.6,
12/8/25,Grand Ages: Rome - Reign of Augustus,80.053369,0,2.99,14.99,23455,1.1,
12/8/25,The Captives: Plot of the Demiurge,80.050031,87,3.19,15.99,666630,2.8,
12/8/25,Binary Domain Collection,80.050031,86,3.19,15.99,27824,5.5,
12/8/25,Lacuna  A Sci-Fi Noir Adventure,80.050031,91,3.19,15.99,1364100,7.5,
12/8/25,Hill Dig: The Mysterious Signal,80.050031,0,3.19,15.99,2079460,2.2,
12/8/25,Finding Anastasia,80.050031,79,3.19,15.99,2538330,2.6,
12/8/25,Clad In Iron War of The Pacific 1879,80.050031,0,3.19,15.99,2236600,2.5,
12/8/25,Renegade Ops,80.047087,84,3.39,16.99,99300,7.1,
12/8/25,Shadwen,80.047087,77,3.39,16.99,425210,7.5,
12/8/25,Renegade Ops Collection,80.047087,84,3.39,16.99,27830,5.5,
12/8/25,ScourgeBringer,80.047087,89,3.39,16.99,1037020,8.1,
12/8/25,Alba: A Wildlife Adventure,80.047087,97,3.39,16.99,1337010,8.1,
12/8/25,Revita,80.047087,83,3.39,16.99,1175460,8.2,
12/8/25,Vernal Edge,80.047087,76,3.39,16.99,1546710,8.1,
12/8/25,Desta: The Memories Between,80.047087,79,3.39,16.99,2009650,6.2,
12/8/25,Nocturnal,80.047087,90,3.39,16.99,1634080,8.4,
12/8/25,The Escapists,80.044469,89,3.59,17.99,298630,6.4,
12/8/25,A Long Way Down,80.044469,56,3.59,17.99,856990,5,
12/8/25,Iris and the Giant,80.044469,88,3.59,17.99,1127610,4.9,
12/8/25,Defend the Rook,80.044469,75,3.59,17.99,1531250,4.9,
12/8/25,Brewmaster: Beer Brewing Simulator,80.044469,77,3.59,17.99,1569200,6.8,
12/8/25,SINNER: Sacrifice for Redemption,80.042127,65,3.79,18.99,691280,7.4,
12/8/25,Perfect Crime,80.042127,67,3.79,18.99,666870,5.8,
12/8/25,OMNO,80.042127,91,3.79,18.99,969760,7.2,
12/8/25,LEGO Harry Potter: Years 5-7,80.04002,87,3.99,19.99,204120,8.3,
12/8/25,Trine 2: Complete Story,80.04002,95,3.99,19.99,35720,6.5,
12/8/25,Take On Helicopters,80.04002,60,3.99,19.99,65730,7.4,
12/8/25,Arma 2: Operation Arrowhead,80.04002,92,3.99,19.99,33930,5.9,
12/8/25,Batman: Arkham Asylum Game of the Year Edition,80.04002,96,3.99,19.99,35140,4.9,
12/8/25,F.E.A.R. 3,80.04002,61,3.99,19.99,21100,6.5,
12/8/25,LEGO Harry Potter: Years 1-4,80.04002,83,3.99,19.99,21130,8.2,
12/8/25,Jagged Alliance 2 Gold,80.04002,0,3.99,19.99,1620,2.5,
12/8/25,LEGO Batman 2: DC Super Heroes,80.04002,94,3.99,19.99,213330,8.4,
12/8/25,Batman Arkham City Game of the Year Edition,80.04002,96,3.99,19.99,200260,4.9,
12/8/25,Far Cry 3,80.04002,84,3.99,19.99,220240,9.2,
12/8/25,Batman: Arkham Origins,80.04002,88,3.99,19.99,209000,6.5,
12/8/25,LEGO MARVEL Super Heroes,80.04002,93,3.99,19.99,249130,8.2,
12/8/25,The LEGO Movie: Videogame,80.04002,84,3.99,19.99,267530,7.7,
12/8/25,Batman: Arkham Origins Blackgate - Deluxe Edition,80.04002,44,3.99,19.99,267490,6,
12/8/25,Middle-earth: Shadow of Mordor,80.04002,91,3.99,19.99,241930,7.1,
12/8/25,LogicBots,80.04002,78,3.99,19.99,290020,5.9,
12/8/25,Mortal Kombat X,80.04002,80,3.99,19.99,307780,6.6,
12/8/25,LEGO Jurassic World,80.04002,89,3.99,19.99,352400,7.9,
12/8/25,Interstellar Rift,80.04002,66,3.99,19.99,363360,5.9,
12/8/25,Farm Frenzy Collection,80.04002,95,3.99,19.99,391000,5.2,
12/8/25,Batman: Arkham Knight,80.04002,91,3.99,19.99,208650,6.4,
12/8/25,LEGO MARVEL's Avengers,80.04002,84,3.99,19.99,405310,7.6,
12/8/25,The TakeOver,80.04002,83,3.99,19.99,418620,6.3,
12/8/25,LEGO Star Wars: The Force Awakens,80.04002,78,3.99,19.99,438640,7.9,
12/8/25,Danganronpa 2: Goodbye Despair,80.04002,96,3.99,19.99,413420,7.6,
12/8/25,Space Empires IV and V Pack,80.04002,78,3.99,19.99,287,6.5,
12/8/25,Demonheart,80.04002,90,3.99,19.99,578900,6.2,
12/8/25,Witch It,80.04002,92,3.99,19.99,559650,6.2,
12/8/25,LEGO Marvel Super Heroes 2,80.04002,83,3.99,19.99,647830,6.3,
12/8/25,The Escapists 2,80.04002,91,3.99,19.99,641990,8,
12/8/25,Quest Hunter,80.04002,81,3.99,19.99,487000,5.9,
12/8/25,Astebreed Definitive Edition,80.04002,88,3.99,19.99,283680,6.3,
12/8/25,Nine Parchments,80.04002,78,3.99,19.99,471550,6.5,
12/8/25,Farmer's Dynasty,80.04002,70,3.99,19.99,678900,6.6,
12/8/25,Airport Simulator 2019,80.04002,24,3.99,19.99,678890,6.6,
12/8/25,The Cooking Game VR,80.04002,73,3.99,19.99,857180,2.9,
12/8/25,Guacamelee! 2,80.04002,91,3.99,19.99,534550,8.8,
12/8/25,Thronebreaker: The Witcher Tales,80.04002,87,3.99,19.99,973760,7.6,
12/8/25,Chef: A Restaurant Tycoon Game,80.04002,72,3.99,19.99,886900,6.3,
12/8/25,The Hong Kong Massacre,80.04002,74,3.99,19.99,741510,7.7,
12/8/25,Townsmen - A Kingdom Rebuilt,80.04002,79,3.99,19.99,938380,5.9,
12/8/25,Irony Curtain: From Matryoshka with Love,80.04002,86,3.99,19.99,866190,8.2,
12/8/25,Espire 1: VR Operative,80.04002,53,3.99,19.99,669290,6.7,
12/8/25,The Unicorn Princess,80.04002,62,3.99,19.99,970940,2.6,
12/8/25,Tools Up!,80.04002,79,3.99,19.99,1004490,6.3,
12/8/25,Vampire: The Masquerade - Coteries of New York,80.04002,70,3.99,19.99,1096410,7.8,
12/8/25,Orangeblood,80.04002,70,3.99,19.99,1042670,7.4,
12/8/25,LEGO The Lord of the Rings,80.04002,89,3.99,19.99,214510,8.3,
12/8/25,LEGO The Hobbit,80.04002,71,3.99,19.99,285160,7.7,
12/8/25,Arboria,80.04002,78,3.99,19.99,924070,8,
12/8/25,Neon Abyss,80.04002,86,3.99,19.99,788100,8,
12/8/25,Liberated,80.04002,77,3.99,19.99,875310,5.7,
12/8/25,Street Racing 2020,80.04002,0,3.99,19.99,1233120,1.7,
12/8/25,9 Monkeys of Shaolin,80.04002,84,3.99,19.99,739080,6.7,
12/8/25,Bee Simulator,80.04002,80,3.99,19.99,914750,7.4,
12/8/25,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,80.04002,75,3.99,19.99,1178790,5,
12/8/25,Arise: A Simple Story,80.04002,91,3.99,19.99,866140,8.2,
12/8/25,Space Empires IV Deluxe,80.04002,87,3.99,19.99,1610,6.5,
12/8/25,Space Empires V,80.04002,72,3.99,19.99,1690,7.9,
12/8/25,KING PONG,80.04002,0,3.99,19.99,1501390,2.5,
12/8/25,Animal Doctor,80.04002,28,3.99,19.99,1033930,2.6,
12/8/25,Deaths Door,80.04002,93,3.99,19.99,894020,8.5,
12/8/25,LEGO Builders Journey,80.04002,81,3.99,19.99,1544360,8.2,
12/8/25,Crash Drive 3,80.04002,93,3.99,19.99,346820,5.9,
12/8/25,Patron,80.04002,74,3.99,19.99,1538570,7.4,
12/8/25,Mayhem Brawler,80.04002,89,3.99,19.99,1306720,7.7,
12/8/25,The Alien Cube,80.04002,80,3.99,19.99,1099220,7.7,
12/8/25,Giants Uprising,80.04002,58,3.99,19.99,1109160,6.3,
12/8/25,The Inheritance of Crimson Manor,80.04002,88,3.99,19.99,1553120,6.2,
12/8/25,Souldiers,80.04002,73,3.99,19.99,1419160,8.1,
12/8/25,Gerda: A Flame in Winter,80.04002,95,3.99,19.99,1771360,8.3,
12/8/25,Bravery and Greed,80.04002,77,3.99,19.99,943370,4.9,
12/8/25,Figment,80.04002,88,3.99,19.99,493540,7.8,
12/8/25,Life of Delta,80.04002,67,3.99,19.99,1376760,2.6,
12/8/25,Creature Lab,80.04002,52,3.99,19.99,1309990,6.2,
12/8/25,ART IS RIFLE,80.04002,80,3.99,19.99,2486730,1.2,
12/8/25,TOEM: A Photo Adventure,80.04002,99,3.99,19.99,1307580,6.3,
12/8/25,Yet Another Fantasy Title (YAFT),80.04002,58,3.99,19.99,1993450,5.5,
12/8/25,BlackForge: A Smithing Adventure,80.04002,56,3.99,19.99,2146140,2.5,
12/8/25,Vampire: The Masquerade - Reckoning of New York,80.04002,66,3.99,19.99,2658720,6.8,
12/8/25,Band Space,80.04002,82,3.99,19.99,2182070,3.1,
12/8/25,Harpagun,80.04002,70,3.99,19.99,3209980,3.6,
12/8/25,Trine 3: The Artifacts of Power,80.03638,60,4.39,21.99,319910,7.9,
12/8/25,Sunday Gold,80.03638,77,4.39,21.99,1969440,7.9,
12/8/25,Sub Command,80.032013,73,4.99,24.99,2920,8.7,
12/8/25,688(I) Hunter/Killer,80.032013,79,4.99,24.99,2900,6.4,
12/8/25,Fleet Command,80.032013,87,4.99,24.99,2910,8.4,
12/8/25,Omerta: City of Gangsters,80.032013,67,4.99,24.99,208520,5.8,
12/8/25,Memento Mori 2,80.032013,67,4.99,24.99,237970,7.6,
12/8/25,Omerta: City of Gangsters  Gold Edition,80.032013,67,4.99,24.99,41008,5,
12/8/25,Take on Helicopters Bundle,80.032013,60,4.99,24.99,13794,5.8,
12/8/25,Complete Naval Combat Pack,80.032013,82,4.99,24.99,200,6.4,
12/8/25,Clad in Iron: Gulf of Mexico 1864,80.032013,100,4.99,24.99,693450,2.6,
12/8/25,Clad in Iron: Philippines 1898,80.032013,86,4.99,24.99,712970,2.6,
12/8/25,Clad in Iron: Sakhalin 1904,80.032013,96,4.99,24.99,963680,2.6,
12/8/25,Shadow Legend VR,80.032013,78,4.99,24.99,987230,6.6,
12/8/25,Metamorphosis,80.032013,83,4.99,24.99,1025410,0,
12/8/25,As Far As The Eye,80.032013,73,4.99,24.99,1119700,6.3,
12/8/25,The Sojourn,80.032013,69,4.99,24.99,794960,7.7,
12/8/25,Naau: The Lost Eye,80.032013,66,4.99,24.99,1124600,1.8,
12/8/25,MORLUSH,80.032013,100,4.99,24.99,2010720,1.8,
12/8/25,Hell Pie,80.032013,91,4.99,24.99,889910,6.8,
12/8/25,Car Parking,80.032013,87,4.99,24.99,2202880,1.7,
12/8/25,Crazy City Driving,80.032013,80,4.99,24.99,2222170,1.7,
12/8/25,Martial Fire,80.032013,100,4.99,24.99,2222160,1.7,
12/8/25,Car Parking 2,80.032013,64,4.99,24.99,2222180,1.7,
12/8/25,Crime Scene,80.032013,55,4.99,24.99,2257070,1.7,
12/8/25,Flaming Thunderer,80.032013,100,4.99,24.99,2257050,1.7,
12/8/25,Lone Traveler,80.032013,100,4.99,24.99,2257060,1.7,
12/8/25,Tails Noir,80.032013,65,4.99,24.99,865610,6.8,
12/8/25,SteamWorld Build,80.032013,82,4.99,24.99,2134770,7.1,
12/8/25,Born of Bread,80.032013,80,4.99,24.99,1555140,7.8,
12/8/25,Parcel Corps,80.032013,60,4.99,24.99,2015960,2.7,
12/8/25,Total War: SHOGUN 2,80.026676,92,5.99,29.99,201270,8,
12/8/25,Castlevania: Lords of Shadow  Ultimate Edition,80.026676,72,5.99,29.99,234080,6.8,
12/8/25,South Park: The Stick of Truth,80.026676,97,5.99,29.99,213670,8.8,
12/8/25,Blade Arcus from Shining: Battle Arena,80.026676,82,5.99,29.99,446040,7.5,
12/8/25,UmiharaKawase Trilogy,80.026676,93,5.99,29.99,85452,6.2,
12/8/25,Mortal Kombat XL,80.026676,87,5.99,29.99,128345,7,
12/8/25,The Crew 2,80.026676,77,5.99,29.99,646910,7.9,
12/8/25,My Little Riding Champion,80.026676,41,5.99,29.99,789900,2.5,
12/8/25,Trine 4: The Nightmare Prince,80.026676,93,5.99,29.99,690640,8.4,
12/8/25,Starpoint Gemini 3,80.026676,50,5.99,29.99,977720,5.8,
12/8/25,Super Monkey Ball: Banana Blitz HD,80.026676,57,5.99,29.99,1061730,5.2,
12/8/25,Rebel Galaxy Outlaw,80.026676,66,5.99,29.99,910830,7,
12/8/25,Drake Hollow,80.026676,77,5.99,29.99,739650,5.2,
12/8/25,Heliborne Collection,80.026676,74,5.99,29.99,433530,5.4,
12/8/25,Twin Mirror,80.026676,75,5.99,29.99,1552810,6.7,
12/8/25,TOTEMS 2,80.026676,100,5.99,29.99,2050480,1.7,
12/8/25,Sweet Transit,80.026676,69,5.99,29.99,1612770,6.2,
12/8/25,HordounD,80.026676,90,5.99,29.99,2050460,1.7,
12/8/25,Dungeon and Adventure,80.026676,78,5.99,29.99,2167860,1.7,
12/8/25,Inner Call,80.026676,100,5.99,29.99,2167840,1.7,
12/8/25,Clad in Iron Chincha Islands 1866,80.026676,0,5.99,29.99,2196170,2.4,
12/8/25,Lost Hammer,80.026676,57,5.99,29.99,2167890,1.7,
12/8/25,Killer Frequency,80.026676,93,5.99,29.99,1903620,8.3,
12/8/25,Search of the Source,80.026676,100,5.99,29.99,2808790,1.7,
12/8/25,Library Fantasy,80.026676,90,5.99,29.99,2808770,1.7,
12/8/25,Knights Saga Evil Goblins,80.026676,100,5.99,29.99,2810110,1.7,
12/8/25,OPERATION TEMPLE,80.026676,100,5.99,29.99,2808780,1.7,
12/8/25,BLACK WEREWOLF,80.026676,100,5.99,29.99,2865910,1.7,
12/8/25,Heros black dungeon,80.026676,100,5.99,29.99,2865900,1.7,
12/8/25,Night of the Assassins,80.026676,100,5.99,29.99,2865920,1.8,
12/8/25,RESOURCE RECON,80.026676,100,5.99,29.99,2865870,1.7,
12/8/25,Rimes quest,80.026676,100,5.99,29.99,2865930,1.7,
12/8/25,Jade Guardian,80.026676,100,5.99,29.99,2946040,1.7,
12/8/25,Demon Slayer,80.026676,100,5.99,29.99,3025800,1.7,
12/8/25,PACIFICATION LIGHT,80.026676,100,5.99,29.99,3025820,1.7,
12/8/25,Dark the Dead,80.026676,100,5.99,29.99,3025760,1.7,
12/8/25,UNKILLABLE ROBOTS,80.026676,100,5.99,29.99,3025740,1.8,
12/8/25,Dead for Dread,80.026676,100,5.99,29.99,3025730,1.8,
12/8/25,Harry Potter: Quidditch Champions,80.026676,74,5.99,29.99,2878600,6.5,
12/8/25,ZONE OF THE ENDERS: The 2nd Runner - MRS,80.026676,71,5.99,29.99,650510,4.8,
12/8/25,Carrier Command: Gaea Mission,80.02425,51,6.59,32.99,65740,6.9,
12/8/25,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,80.022864,83,6.99,34.99,970830,7.7,
12/8/25,Tools Up! Ultimate Edition,80.022864,75,6.99,34.99,2551920,2.2,
12/8/25,FlatOut 2,80.020005,95,7.99,39.99,2990,8,
12/8/25,Silent Hill Homecoming,80.020005,42,7.99,39.99,19000,6,
12/8/25,Flatout 3: Chaos and Destruction,80.020005,18,7.99,39.99,201510,6.8,
12/8/25,Castlevania: Lords of Shadow 2,80.020005,78,7.99,39.99,239250,5.8,
12/8/25,Nurse Love Addiction,80.020005,92,7.99,39.99,485040,6.1,
12/8/25,Flatout Complete Pack,80.020005,85,7.99,39.99,12467,6.3,
12/8/25,"Warhammer 40,000: Dawn of War III",80.020005,47,7.99,39.99,285190,6.9,
12/8/25,Danganronpa V3: Killing Harmony,80.020005,88,7.99,39.99,567640,7.3,
12/8/25,Nurse Love Syndrome,80.020005,94,7.99,39.99,1023690,6.3,
12/8/25,WWE 2K Battlegrounds,80.020005,67,7.99,39.99,1142100,6.1,
12/8/25,Ancestors: The Humankind Odyssey,80.020005,80,7.99,39.99,536270,6.3,
12/8/25,Ary and the Secret of Seasons,80.020005,65,7.99,39.99,935570,7.3,
12/8/25,Chivalry 2,80.020005,81,7.99,39.99,1824220,8.2,
12/8/25,DreamWorks All-Star Kart Racing,80.020005,65,7.99,39.99,2224740,6.1,
12/8/25,Farm Racing,80.020005,90,7.99,39.99,2807310,3.3,
12/8/25,Forest Keeper,80.020005,91,7.99,39.99,2664920,1.6,
12/8/25,Magic Runes,80.020005,90,7.99,39.99,2807340,1.6,
12/8/25,Successful business,80.020005,90,7.99,39.99,2807360,1.6,
12/8/25,Unknown Signal,80.020005,81,7.99,39.99,2808760,1.6,
12/8/25,FlatOut: Ultimate Carnage Collectors Edition,80.020005,87,7.99,39.99,12360,6.3,
12/8/25,Forest Keeper 2,80.020005,100,7.99,39.99,2861750,1.6,
12/8/25,Magic Ring,80.020005,100,7.99,39.99,2861860,1.6,
12/8/25,Magic University,80.020005,90,7.99,39.99,2872730,1.6,
12/8/25,Snowy Flag,80.020005,100,7.99,39.99,2871580,1.6,
12/8/25,Unknown Signal: Invasion,80.020005,90,7.99,39.99,2871590,1.6,
