internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year
SEVENTHSTAR,Seventh Star,/game/seventh-star/,rVpETkygS1P6AgELVjYh%2BTG5TsAcnsUFI1HlexRJCsE%3D,1,255301,3.74,24.99,1,85.034014,0,Positive,100,23,2240660,1671840000,1765229500,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2240660/capsule_231x87.jpg?t=1671911624,2022-12-24 00:00:00+00:00,2022
BIKEOUT,BIKEOUT,/game/bikeout/,lSE3aYtBhFIc92%2FfbmGVghIdIATPKBNggiRXGUYZHy0%3D,1,272722,3.74,24.99,1,85.034014,0,Mixed,43,71,2322050,1689811200,1765226303,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2322050/capsule_231x87.jpg?t=1694552932,2023-07-20 00:00:00+00:00,2023
LEGOBATMAN3BEYONDGOTHAM,LEGO Batman 3: Beyond Gotham,/game/lego-batman-3-beyond-gotham/,%2BA3ge6nu7jMLKH1mWUj9rq6VYWRTsENzY%2B08DdMR1FE%3D,1,126255,4.49,29.99,1,85.028343,0,Very Positive,86,3005,313690,1415664000,1764887656,6.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/313690/capsule_231x87.jpg?t=1745962284,2014-11-11 00:00:00+00:00,2014
LEGOWORLDS,LEGO Worlds,/game/lego-worlds/,VksW9KXl5igU7O0NKbwDUbcGL6Mmcozz3B2oNbmYNTA%3D,1,144175,4.49,29.99,1,85.028343,71,Mostly Positive,76,7516,332310,1488844800,1764887948,7.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/332310/capsule_231x87.jpg?t=1745540769,2017-03-07 00:00:00+00:00,2017
TOMCLANCYSTHEDIVISION,Tom Clancys The Division,/game/tom-clancys-the-division/,LZXyEAGk%2B9IVGVQKblt%2B5AP85sg4kgnJdqR5fa4LJGU%3D,1,119363,4.49,29.99,1,85.028343,79,Mostly Positive,73,26330,365590,1457308800,1764887690,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/365590/capsule_231x87.jpg?t=1764799018,2016-03-07 00:00:00+00:00,2016
FARCRYPRIMAL,Far Cry Primal,/game/far-cry-primal/,%2BjCjqEssmto%2BSddzYu3lBT86kndOKNxYHMmBNsln50o%3D,1,146389,4.49,29.99,1,85.028343,74,Very Positive,85,12888,371660,1456704000,1765049156,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/371660/capsule_231x87.jpg?t=1752169672,2016-02-29 00:00:00+00:00,2016
WOLCENLORDSOFMAYHEM,Wolcen: Lords of Mayhem,/game/wolcen-lords-of-mayhem/,yR5K2z9jwu85RYZt%2FXFnKdxhofMvwnIGW39SBf%2Fp6mI%3D,1,151162,4.49,29.99,1,85.028343,60,Mixed,56,27673,424370,1458777600,1765224754,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/424370/2cf7772e43912f5d2ee072b0b3fedace76d2db82/capsule_231x87.jpg?t=1756841954,2016-03-24 00:00:00+00:00,2016
FORHONOR,For Honor,/game/for-honor/,ZDm2IOa8i4W9PVLT8y1ykf6Xf%2BJXiXuP8GGpfKTFw9M%3D,1,145088,4.49,29.99,1,85.028343,76,Mostly Positive,70,53903,304390,1486944000,1764887556,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/304390/5b4909717c94e99511e459aad48cd2202e191046/capsule_231x87.jpg?t=1765228446,2017-02-13 00:00:00+00:00,2017
DANGANRONPAANOTHEREPISODEULTRADESPAIRGIRLS,Danganronpa Another Episode: Ultra Despair Girls,/game/danganronpa-another-episode-ultra-despair-girls/,K%2B3MIvNVYAezHl5g5aZutugs6vS%2F%2FB1vLPAhVnENzb0%3D,1,170441,4.49,29.99,1,85.028343,0,Very Positive,81,2893,555950,1498521600,1764352122,5.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/555950/capsule_231x87.jpg?t=1715701294,2017-06-27 00:00:00+00:00,2017
EDGEOFETERNITY,Edge Of Eternity,/game/edge-of-eternity/,v74M6ORIYdn7Rv8ifBbjJu2ypCk6arSSQvuxtekEoEg%3D,1,195962,4.49,29.99,1,85.028343,67,Mostly Positive,73,1731,269190,1623110400,1765146285,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/269190/capsule_231x87.jpg?t=1760603183,2021-06-08 00:00:00+00:00,2021
SNK40THANNIVERSARYCOLLECTION,SNK 40th ANNIVERSARY COLLECTION,/game/snk-40th-anniversary-collection/,3RP6fl9iUAvmm7L2DGM4xUuut5CgG1fZWlKReAgpDps%3D,1,202318,4.49,29.99,1,85.028343,0,Very Positive,81,208,865940,1559865600,1765277447,7.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/865940/capsule_231x87.jpg?t=1718093041,2019-06-07 00:00:00+00:00,2019
METROEXODUS,Metro Exodus,/game/metro-exodus/,l7KtB1naNb4PDbjpECJuOfLqnBxx9O%2BMEJjGGZd7u84%3D,1,191008,4.49,29.99,1,85.028343,82,Very Positive,87,32691,412020,1550188800,1765219766,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/412020/capsule_231x87.jpg?t=1750772804,2019-02-15 00:00:00+00:00,2019
PARTISANS1941,Partisans 1941,/game/partisans-1941/,tWh1JKPUxlF4eFNxLA08wJOotndRFufp32etl%2BctJ%2FA%3D,1,219679,4.49,29.99,1,85.028343,74,Mostly Positive,77,1643,1227530,1602633600,1764094325,6.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1227530/capsule_231x87.jpg?t=1762364961,2020-10-14 00:00:00+00:00,2020
FOBIASTDINFNAHOTEL,Fobia - St. Dinfna Hotel,/game/fobia-st-dinfna-hotel/,%2Fo1VkwAWGvnvus%2BSs%2FJbyEfSfN%2BaQhP7yGZGRO8eIyw%3D,1,248332,4.49,29.99,1,85.028343,71,Very Positive,84,1388,1298140,1656374400,1765221250,8.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1298140/capsule_231x87.jpg?t=1725487910,2022-06-28 00:00:00+00:00,2022
CLASHARTIFACTSOFCHAOS,Clash - Artifacts of Chaos,/game/clash-artifacts-of-chaos/,uCrOLYf2X4HlxI2qT99LwEyMekyHTJcnO0cSlR5%2BmnQ%3D,1,258161,4.49,29.99,1,85.028343,69,Very Positive,92,985,1430680,1678320000,1765146296,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1430680/capsule_231x87.jpg?t=1764149583,2023-03-09 00:00:00+00:00,2023
RAVENBOUND,Ravenbound,/game/ravenbound/,jpJ%2FMVWTHKZqJa12eZJAuHTajnQqWE3bVoYbx1MmLRQ%3D,1,252064,4.49,29.99,1,85.028343,54,Mixed,53,735,1307660,1680134400,1765226458,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1307660/capsule_231x87.jpg?t=1743067382,2023-03-30 00:00:00+00:00,2023
TRAVELERETERNALNIGHT,Traveler Eternal Night,/game/traveler-eternal-night/,Ii%2B25Lv%2BfSLGMewZY5LTHDpydNTfcH3SxmrkrqLBGQo%3D,1,282511,4.49,29.99,1,85.028343,0,Positive,100,10,2810120,1707868800,1764538793,1.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2810120/capsule_231x87.jpg?t=1707913668,2024-02-14 00:00:00+00:00,2024
UNCHARTEDWORLD,Uncharted World,/game/uncharted-world/,zjOolldd0BLt1IIlgqOqsyA7xPY72gZBDxE2kgKrgeo%3D,1,286126,4.49,29.99,1,85.028343,0,Positive,100,10,2948010,1715644800,1764538530,1.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2948010/capsule_231x87.jpg?t=1715674932,2024-05-14 00:00:00+00:00,2024
HASBROSBATTLESHIP,Hasbro's BATTLESHIP,,bB%2BRbZAoIEqNOUGplqT0HMHZtU7j3p73k8AO9CLrXa0%3D,1,191510,1.87,12.49,1,85.028022,0,Very Positive,82,723,893050,0,1764275009,2.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/893050/capsule_231x87.jpg?t=1752167994,1970-01-01 00:00:00+00:00,1970
ADINFINITUM,Ad Infinitum,/game/ad-infinitum/,UOpuw3u1%2FomHITCq57PZQ2eBjiTO%2B76tUgUOwsWnjHQ%3D,1,265819,5.24,34.99,1,85.024293,68,Mostly Positive,79,661,1234430,1694649600,1765146056,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1234430/capsule_231x87.jpg?t=1764149283,2023-09-14 00:00:00+00:00,2023
LEGODCSUPERVILLAINS,LEGO DC Super-Villains,/game/lego-dc-super-villains/,PIprGWCRai6qXH4oIjNjDDniWWGRKwJ4W1GecAzJLkM%3D,1,187756,5.99,39.99,1,85.021255,76,Very Positive,91,2463,829110,1539648000,1764887711,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/829110/capsule_231x87.jpg?t=1753785375,2018-10-16 00:00:00+00:00,2018
SAMURAISHODOWNNEOGEOCOLLECTION,SAMURAI SHODOWN NEOGEO COLLECTION,/game/samurai-shodown-neogeo-collection/,pVgmCP5PBoSgkXDiZ2lYhor7uNH728MGsLSOS6EZXvI%3D,1,216860,5.99,39.99,1,85.021255,0,Very Positive,82,334,999660,1591833600,1765277234,7.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/999660/capsule_231x87.jpg?t=1732498008,2020-06-11 00:00:00+00:00,2020
CONTROLULTIMATEEDITION,Control Ultimate Edition,/game/control-ultimate-edition/,feQSLZIzxKb6QDHbvEx8M35I%2BUwY5gZLIxaBgqHaC6s%3D,1,219615,5.99,39.99,1,85.021255,84,Very Positive,88,22376,870780,1598486400,1765219815,9.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/870780/capsule_231x87.jpg?t=1755611834,2020-08-27 00:00:00+00:00,2020
RIDE4,RIDE 4,/game/ride-4/,pSvC5TDK5iGVHdCbFjab9Fv%2FVujgScce4gyXAo7Kxh0%3D,1,220134,5.99,39.99,1,85.021255,76,Very Positive,81,2624,1259980,1602115200,1764888016,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1259980/capsule_231x87.jpg?t=1763029644,2020-10-08 00:00:00+00:00,2020
HOTWHEELSUNLEASHED,HOT WHEELS UNLEASHED,/game/hot-wheels-unleashed/,Pq2HQtYvg3%2F0L3gR9OM95WhRzCICJ72I6s8dqECd59o%3D,1,233274,5.99,39.99,1,85.021255,78,Mostly Positive,76,2915,1271700,1632960000,1764888053,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1271700/capsule_231x87.jpg?t=1725035139,2021-09-30 00:00:00+00:00,2021
NEOGEOPOCKETCOLORSELECTIONVOL1STEAMEDITION,NEOGEO POCKET COLOR SELECTION Vol. 1 Steam Edition,,LEdHYn1doh4ukumj%2BRV1QAQKhCDr0FW%2FEqQfNI%2FNo%2Fs%3D,1,235191,5.99,39.99,1,85.021255,0,Very Positive,90,51,1586350,0,1765277964,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1586350/capsule_231x87.jpg?t=1633032219,1970-01-01 00:00:00+00:00,1970
NEOGEOPOCKETCOLORSELECTIONVOL2,NEOGEO POCKET COLOR SELECTION Vol.2,/game/neogeo-pocket-color-selection-vol-2/,jJHaRoBDihGNCUPeADMY01mGS97Gk6r555tVe%2BarvWs%3D,1,253138,5.99,39.99,1,85.021255,0,Positive,84,25,1983850,1667952000,1765281071,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1983850/capsule_231x87.jpg?t=1671576842,2022-11-09 00:00:00+00:00,2022
TOMCLANCYSGHOSTRECONWILDLANDS,Tom Clancy's Ghost Recon Wildlands,/game/tom-clancys-ghost-recon-wildlands/,z3Z%2FYVFuoYi%2BmxqP032ZnrMlLiEvHjEE4%2BzGSIusB2o%3D,1,153195,7.49,49.99,1,85.017003,69,Very Positive,80,35719,460930,1488758400,1765049042,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/460930/capsule_231x87.jpg?t=1764776201,2017-03-06 00:00:00+00:00,2017
SNKHEROINESTAGTEAMFRENZY,SNK HEROINES Tag Team Frenzy,/game/snk-heroines-tag-team-frenzy/,oM%2BLYPNpNWJhDC3%2Fn1sKOn39QzANWbBthTenCbnyAAA%3D,1,198821,7.49,49.99,1,85.017003,0,Mostly Positive,72,826,794580,1550707200,1765277658,7.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/794580/capsule_231x87.jpg?t=1572597745,2019-02-21 00:00:00+00:00,2019
NASCARARCADERUSH,NASCAR Arcade Rush,/game/nascar-arcade-rush/,biN%2FOktAkeIsEJaCrYhCFwBF2uZc%2BpdtMjAMKVTbZEg%3D,1,273071,7.49,49.99,1,85.017003,0,Mostly Negative,31,22,2192060,1694736000,1764884045,2.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2192060/capsule_231x87.jpg?t=1746026262,2023-09-15 00:00:00+00:00,2023
LEGOMOVIEVIDEOGAMEBUNDLE,LEGO Movie Videogame Bundle,,ZM01ZmnFYdFmZNSOvJBjxkaePz4FlFiyyk5JWGhysWg%3D,1,294664,7.49,49.99,1,85.017003,0,Very Positive,81,4348,466139,0,1764888183,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/466139/capsule_231x87.jpg?t=1731534988,1970-01-01 00:00:00+00:00,1970
FARCRY5,Far Cry 5,/game/far-cry-5/,jluOI%2BBXFfbMYh4Tpf0b1%2Bjxfwp7AfUnYAdoNuXFcE8%3D,1,169243,8.99,59.99,1,85.014169,78,Very Positive,80,66728,552520,1522022400,1765049015,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/552520/capsule_231x87.jpg?t=1762190084,2018-03-26 00:00:00+00:00,2018
THEQUARRY,The Quarry,/game/the-quarry/,tHQL3kGtXSlIgYfUcq2wrG2rQt6FL6eEviYWf4cgyug%3D,1,242111,8.99,59.99,1,85.014169,79,Very Positive,83,6959,1577120,1654819200,1765219764,8.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1577120/capsule_231x87.jpg?t=1730303267,2022-06-10 00:00:00+00:00,2022
PROJECTWARLOCK,Project Warlock,/game/project-warlock/,kHGFjLRC8FsW%2BaP58C8YVg6vSyDpgYeDxzukpKqnBN4%3D,1,193282,1.80,12.00,1,85.000000,78,Very Positive,88,2542,893680,1627516800,1764888438,8.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/893680/capsule_231x87.jpg?t=1764872566,2021-07-29 00:00:00+00:00,2021
PLANETOFLANA,Planet of Lana,/game/planet-of-lana/,jUbesfVFihhRZSSYuECDFLjyXWxkUNaAsBfU60K9mvA%3D,1,261031,3.70,23.98,1,84.570475,80,Very Positive,93,2909,1608230,1684800000,1764371295,7.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1608230/b00c729a886eca256812f55c3c9df64cff0dde8d/capsule_231x87.jpg?t=1764687056,2023-05-23 00:00:00+00:00,2023
MECHANICESCAPE,Mechanic Escape,/game/mechanic-escape/,pFNIlbNYsbCMK1b13u1cNpmGYqgZCg8MZCE6C3%2Br%2FgM%3D,1,108186,0.79,4.99,1,84.168337,0,Very Positive,80,83,268240,1397520000,1764875588,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/268240/capsule_231x87.jpg?t=1750429970,2014-04-15 00:00:00+00:00,2014
RAGERUNNER,Rage Runner,/game/rage-runner/,scn5Iu9ft3qmmhCQLm7BNNOEk%2Blpa6dzbNPYToOb9Do%3D,1,100626,0.79,4.99,1,84.168337,0,Mixed,52,23,279520,1369094400,1764883601,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/279520/capsule_231x87.jpg?t=1764258514,2013-05-21 00:00:00+00:00,2013
DUNGEONUP,DungeonUp,/game/dungeonup/,aGuQH5ote6lsTHU9qFbntLIqpRXHz%2FgnNPq5OAHfdz4%3D,1,145796,0.79,4.99,1,84.168337,0,Very Positive,81,399,388620,1441324800,1764875131,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/388620/capsule_231x87.jpg?t=1750429317,2015-09-04 00:00:00+00:00,2015
HYPERSPACEINVADERSIIPIXELEDITION,Hyperspace Invaders II: Pixel Edition,/game/hyperspace-invaders-ii-pixel-edition/,TgLec1a9vaCv1psGPaCagDWUK7jzWuloglUeGtdcSQo%3D,1,145798,0.79,4.99,1,84.168337,0,Very Positive,82,322,397690,1441324800,1764875284,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/397690/capsule_231x87.jpg?t=1750429956,2015-09-04 00:00:00+00:00,2015
THISBOOKISADUNGEON,This Book Is A Dungeon,/game/this-book-is-a-dungeon/,xc%2FsdVZMdV8KZyWdCZE9N4ujgxEKEbskbp%2FaLJAXjag%3D,1,146448,0.79,4.99,1,84.168337,0,Mostly Positive,77,186,404690,1444348800,1764879993,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/404690/capsule_231x87.jpg?t=1750430759,2015-10-09 00:00:00+00:00,2015
WESTERNPRESS,Western Press,/game/western-press/,1H7nd6glXrK2Uhv%2Fd%2FA4tJrq0OicbxlivvsR9%2Fn07eY%3D,1,151998,0.79,4.99,1,84.168337,0,Mostly Positive,79,94,377360,1461196800,1764982723,0.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/377360/capsule_231x87.jpg?t=1757946872,2016-04-21 00:00:00+00:00,2016
ESCAPETHEPAST,Escape The Past,/game/escape-the-past/,vXiWwLD5e91PSu8gR9UZzLbyoehOiKPeTDaQzV%2FqvYQ%3D,1,158573,0.79,4.99,1,84.168337,0,Positive,80,31,486120,1473811200,1764879159,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/486120/capsule_231x87.jpg?t=1750429961,2016-09-14 00:00:00+00:00,2016
RAGEAGAINSTTHEZOMBIES,Rage Against The Zombies,/game/rage-against-the-zombies/,yt0mkyW1IxzimAa0xMRJCBiALcmj%2B4tm%2F8IIh%2FYVE74%3D,1,165191,0.79,4.99,1,84.168337,0,Mostly Positive,74,31,556990,1484697600,1764880203,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/556990/capsule_231x87.jpg?t=1750429438,2017-01-18 00:00:00+00:00,2017
FAKEHOSTEL,Fake Hostel,/game/fake-hostel/,b%2B6IDS7L0hp44dZAoCY5iW0GZY4efmL5fQjBWTsIb%2Fk%3D,1,234745,0.79,4.99,1,84.168337,0,Mixed,61,475,1735420,1631750400,1765231103,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1735420/capsule_231x87.jpg?t=1728938318,2021-09-16 00:00:00+00:00,2021
WEAKWOODTHRONE,WeakWood Throne,/game/weakwood-throne/,TLZGpkjkcU6aygoSfXH9hRbKC%2FHNlvnvN82YURBBvjc%3D,1,214420,0.79,4.99,1,84.168337,0,Mixed,68,45,760990,1517270400,1764366777,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/760990/capsule_231x87.jpg?t=1637229724,2018-01-30 00:00:00+00:00,2018
CRAZYPIXELSTREAKER,Crazy Pixel Streaker,/game/crazy-pixel-streaker/,V2XAXGj6jh%2FuHpvG9Kne4ge%2BQfmn8Lr5MBFkV7kmdOk%3D,1,150683,0.79,4.99,1,84.168337,0,Mixed,65,23,393460,1465257600,1764883542,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/393460/capsule_231x87.jpg?t=1720186489,2016-06-07 00:00:00+00:00,2016
MAGNUSFAILURE,Magnus Failure,/game/magnus-failure/,QDlnavlm1AQetVjBxKCePHrwpsHw2jvdQ5A5wImN830%3D,1,304524,0.79,4.99,1,84.168337,0,Mostly Positive,70,20,1598970,1625097600,1764790470,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1598970/capsule_231x87.jpg?t=1758649582,2021-07-01 00:00:00+00:00,2021
DROS,DROS,/game/dros/,zKHUtcIZorJ8wxcDDFF%2B3WwbgMOHRe3yLKefqNLmVHA%3D,1,268030,1.59,9.99,1,84.084084,0,Very Positive,98,61,1554650,1689811200,1764799851,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1554650/capsule_231x87.jpg?t=1709637644,2023-07-20 00:00:00+00:00,2023
GETOGREIT,Get Ogre It,/game/get-ogre-it/,aMV1SujIM6%2BWOgx4%2Fd6mjgF%2FbRm5F2oysc9ZYTO%2FZ04%3D,1,307407,1.91,11.99,1,84.070058,0,Mostly Positive,70,20,1411920,1606694400,1764793726,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1411920/capsule_231x87.jpg?t=1727771478,2020-11-30 00:00:00+00:00,2020
ZOMBIEROLLERZPINBALLHEROES,Zombie Rollerz: Pinball Heroes,/game/zombie-rollerz-pinball-heroes/,nK7SHGOohVnVj5M3GS9A1HiV4rJDbqmnff6pMDIC4Xc%3D,1,241169,2.39,14.99,1,84.056037,0,Very Positive,84,291,915230,1646179200,1764803819,3.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/915230/capsule_231x87.jpg?t=1756141757,2022-03-02 00:00:00+00:00,2022
TANKMECHANICSIMULATOR,Tank Mechanic Simulator,/game/tank-mechanic-simulator/,vhInsG6UBn2Qk4EHZ7ufiQPdKC8oU7ticPfRN3YjLJ0%3D,1,211185,3.19,19.99,1,84.042021,57,Very Positive,89,3213,407130,1582156800,1764798619,7.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/407130/capsule_231x87.jpg?t=1758640282,2020-02-20 00:00:00+00:00,2020
INSURMOUNTABLE,Insurmountable,/game/insurmountable/,FIvyvWiEC%2B0GW6CD8p8nAHw5mdNwKKvA7e2DLgkQcfc%3D,1,229104,3.99,24.99,1,84.033613,74,Mostly Positive,78,774,1385100,1619654400,1764098353,6.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1385100/capsule_231x87.jpg?t=1763559291,2021-04-29 00:00:00+00:00,2021
GODWARSTHECOMPLETELEGEND,GOD WARS The Complete Legend,/game/god-wars-the-complete-legend/,fzKtcqcH2jbZtVG5pukDikJgBfyuKRsS4pJXouXhIy0%3D,1,202441,5.44,33.58,1,83.799881,0,Mixed,68,182,1038810,1560384000,1764879507,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1038810/capsule_231x87.jpg?t=1700019554,2019-06-13 00:00:00+00:00,2019
CASTLE,Castle,/game/castle/,Sel7MTerHEUEW68HWzjnLKRgfjTMyPMMLMoDbZ%2FmUKs%3D,1,102482,0.67,3.99,1,83.208020,0,Mostly Positive,73,100,339290,1658275200,1764879995,3.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/339290/capsule_231x87.jpg?t=1667883921,2022-07-20 00:00:00+00:00,2022
SQUARENFAIR,Square n Fair,/game/square-n-fair/,eg1nmxO2jr%2FN0qjTd01%2FYHaXvkMiuAHZbg3Q11k%2FIr8%3D,1,165513,0.67,3.99,1,83.208020,0,Very Positive,84,153,575680,1485734400,1765229748,4.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/575680/capsule_231x87.jpg?t=1765192056,2017-01-30 00:00:00+00:00,2017
JUSTIGNORETHEM,Just Ignore Them,/game/just-ignore-them/,ZkvNGGTIgZhtwSvyIsSWqa1r5240KP8rCsqRrnNzDHQ%3D,1,168521,0.67,3.99,1,83.208020,0,Mostly Positive,79,630,561770,1493337600,1765193451,4.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/561770/capsule_231x87.jpg?t=1765221763,2017-04-28 00:00:00+00:00,2017
YETANOTHERZOMBIEDEFENSEHD,Yet Another Zombie Defense HD,/game/yet-another-zombie-defense-hd/,da7NhWwAsmIBVhjptryw4C3vXksNqbZSAtknJgOWYgE%3D,1,172400,0.67,3.99,1,83.208020,0,Very Positive,83,531,674750,1503619200,1764873793,3.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/674750/capsule_231x87.jpg?t=1754650483,2017-08-25 00:00:00+00:00,2017
DRAGONCLIMAX,Dragon Climax,/game/dragon-climax/,LsQkJcK8Gvs3tcDZtWClgx2ZHf0PqU%2Bo4yEKWe9QPaI%3D,1,176424,0.67,3.99,1,83.208020,0,Very Positive,84,83,593740,1513555200,1765225906,0.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/593740/capsule_231x87.jpg?t=1666984180,2017-12-18 00:00:00+00:00,2017
CORRIDORAMOUNTOFFEAR,Corridor: Amount of Fear,/game/corridor-amount-of-fear/,YBjdV7VdrcEiMcDZyeICigUkhWlbhzQletPkdHNpnMk%3D,1,223383,0.67,3.99,1,83.208020,0,Mixed,62,43,1461540,1606176000,1764883563,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1461540/capsule_231x87.jpg?t=1713504201,2020-11-24 00:00:00+00:00,2020
FREELANCERLIFESIMULATOR,Freelancer Life Simulator,/game/freelancer-life-simulator/,Tzyh0CRyxrTlE1vdxVOriVFj1e%2Brp6ufQxX3XkClhMA%3D,1,227019,0.67,3.99,1,83.208020,0,Mostly Negative,25,35,1362340,1614902400,1765141656,0.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1362340/capsule_231x87.jpg?t=1615927882,2021-03-05 00:00:00+00:00,2021
NETHERNIGHTMARE,Nether Nightmare,/game/nether-nightmare/,q%2BU%2Be65y9wEq06YMbo2t3mu9w55R83TJs%2FNdzeISDDE%3D,1,228174,0.67,3.99,1,83.208020,0,Mixed,46,52,1548090,1617580800,1764883792,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1548090/capsule_231x87.jpg?t=1713506232,2021-04-05 00:00:00+00:00,2021
BICYCLERIDERSIMULATOR,Bicycle Rider Simulator,/game/bicycle-rider-simulator/,haour%2BIjU%2FxP%2BYBpBXGO8TXJezU17MlVqXzi2f8VAuw%3D,1,249677,0.67,3.99,1,83.208020,0,Mixed,41,65,1903400,1659657600,1765140418,0.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1903400/capsule_231x87.jpg?t=1659718232,2022-08-05 00:00:00+00:00,2022
WOODLETREEADVENTURES,Woodle Tree Adventures,/game/woodle-tree-adventures/,KLPjF%2FpSIgP3sZVCSTlRBSR%2BIjp4TYW4uURkF9Uh9OU%3D,1,112317,0.67,3.99,1,83.208020,0,Mostly Positive,70,1369,299460,1402012800,1764879727,3.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/299460/capsule_231x87.jpg?t=1748104281,2014-06-06 00:00:00+00:00,2014
BRUTALISM22,Brutalism22,/game/brutalism22/,hzHhdtQdW2jKPxnp2m45bBpgTKTL18275O0M%2FvCTAbk%3D,1,271622,0.67,3.99,1,83.208020,0,Mixed,64,56,2326720,1681257600,1765233996,0.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2326720/capsule_231x87.jpg?t=1764154624,2023-04-12 00:00:00+00:00,2023
THEFORGOTTENAPARTMENT,The Forgotten Apartment,/game/the-forgotten-apartment/,Tj%2F4kL2hwmSjTuEwOkhjdiu4qEhh95NwB40kel3hTFY%3D,1,304137,0.67,3.99,1,83.208020,0,Mixed,61,42,3727810,1747958400,1764882973,1.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3727810/9a1b0a97fcf7e4cf3dd2e99cc687539e44df4eb1/capsule_231x87.jpg?t=1750543068,2025-05-23 00:00:00+00:00,2025
